,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,norm_DTR_score
427,2f3b9191-8693-44d8-ba48-b9f96bba14f7,-2.33247,29.90292,0,0,0.5689285714285715,0.3662121651677787,0.4903066619668664,0.526694433926543,0.526694433926543,5.1e-05
428,9d49ee1c-1d5e-4579-8468-6cc0da4058d3,-1.76344,30.14983,0,0,0.7946428571428571,0.17764239435257714,0.33486076841734225,0.049981067777357065,0.049981067777357065,0.0038
429,089848de-0ca8-4a74-98bc-491355926197,-1.43953,30.02361,0,0,0.5700000000000001,0.4257808722560681,0.5579837856891082,0.1620598258235517,0.1620598258235517,0.000605
430,eed3a945-a9fd-4cbf-8aa0-f3e745f26536,-2.13911,29.95142,0,0,0.7914285714285715,0.16023595396963544,0.34649277405710255,0.1821279818250663,0.1821279818250663,0.0002
431,25606153-0f03-4d98-8920-d0598aefd832,-1.51553,29.942,0,0,0.5367857142857143,0.33343003577990526,0.5121607331688404,0.37826580840590684,0.37826580840590684,3.7e-05
432,3167b6f0-3b38-44f3-84b8-737f4f7f88ee,-1.79158,30.12494,0,0,0.665,0.14302291847983756,0.21113852661261898,0.03710715638015903,0.03710715638015903,0.000353
433,f0c2f710-534d-4b47-b639-17ffed2510de,-2.07578,29.61817,0,0,0.5464285714285715,0.28459530026109664,0.39936552696510397,0.03483528966300643,0.03483528966300643,0.000122
434,aa59cac1-0a4b-4f83-ba8a-c5635a5195e8,-2.71789,29.60175,0,0,0.3039285714285715,0.7437385165844695,0.31406415227352835,0.15259371450208256,0.15259371450208256,0.001
435,0b383d99-5322-4dae-98e5-d7acee76c084,-2.21806,29.88364,0,1,0.4107142857142857,0.24765496567063147,0.35001762425096933,0.13290420295342673,0.13290420295342673,0.0013
436,b8bcb059-5f6b-45d4-bc47-b0f47002596f,-2.20656,29.70183,0,0,0.3592857142857143,0.3357508944976308,0.16884032428621784,0.1332828474062855,0.1332828474062855,0.0208
607,60e1af5b-2f42-4f16-b09e-fbe0999f5267,-1.93469,29.56844,0,0,0.24214285714285716,0.2702833381684557,0.39443073669369055,0.3207118515713745,0.3207118515713745,0.000275
608,e5f1392b-a7a2-4c09-883e-7ea46ab4d656,-1.68653,29.62892,0,1,0.49714285714285716,0.19872352770525095,0.33204088826224887,0.15903067020068157,0.15903067020068157,0.000365
614,d0796453-a926-4243-a595-3a064a3606f5,-1.77072,29.372,0,1,0.4882142857142857,0.30645005318634566,0.30454705675008814,0.35062476334721693,0.32714880726997353,0.0062
615,3f91eaeb-2fc5-4265-9670-825ae236e5d3,-2.07858,30.64322,0,1,0.5264285714285715,0.5196789478773813,0.326401127952062,0.35327527451722834,0.35062476334721693,0.0118
616,dd66f200-b0f5-4019-b3f8-17dc20652b2c,-2.33872,29.48747,0,1,0.6478571428571429,0.32288946910356836,0.5918223475502291,0.36917834153729645,0.36917834153729645,0.0033
617,30edf645-1b25-4b63-b5b4-77bb42089d5a,-2.01078,29.49094,0,1,0.5942857142857143,0.15897882216420078,0.3302784631653155,0.1775842483907611,0.1775842483907611,0.000478
618,09359b80-24b9-4c8d-b593-d1370854cdfe,-1.86742,29.30214,0,0,0.2732142857142857,0.2073300454501499,0.2830454705675009,0.0352139341158652,0.0352139341158652,0.000819
619,c1e9d110-2a0e-4eb4-8757-651f2cc793fd,-1.77269,30.297,0,0,0.8692857142857143,0.2568416980949618,0.3281635530489954,0.2646724725482772,0.2646724725482772,0.000491
620,0343b875-46dd-4435-8e18-e0a04584e517,-1.75167,29.55214,0,1,0.4867857142857143,0.2818876317570835,0.04088826224885442,0.03975766755017039,0.03975766755017039,0.000912
621,67399875-80c7-452f-9ac0-75f7cdce3e12,-2.00025,29.35794,0,1,0.23321428571428574,0.06101924378686781,0.16249559393725768,0.10791366906474821,0.10791366906474821,0.000404
622,5854c29a-bd38-4eed-a30e-d9e5a1ce64c0,-1.83842,29.63128,0,0,0.3385714285714286,0.3586693743351707,0.07366936905181529,0.09428246876183263,0.07913669064748201,0.000341
623,c46051c1-59ed-44a8-b7af-014dbe344807,-2.37281,29.38217,0,0,0.7982142857142858,0.3262740547335848,0.6905181529784984,0.33661491859144266,0.33661491859144266,0.000155
624,07c779e5-3f19-479f-8435-c78d49fad2d6,-1.4395,30.1425,0,0,0.6325000000000001,0.5196789478773813,0.5058160028198802,0.46951912154486936,0.46951912154486936,0.000587
625,1f2f201e-9821-45f4-ad5b-552074390c9d,-1.77039,29.34358,0,1,0.44,0.30557973116719855,0.2608389143461403,0.2521772056039379,0.2521772056039379,0.000366
